Employee ID,Employee Name,Age,Gender,Marital Status,Joining Date,Company Name,Region,Tenure (in years),Job Role,Department,Education Qualification,Experience (in years),Performance Rating,Project Contribution,Key Projects Handled,Salary (Annual),Promotions Received,Previous Layoffs Experience,Last Promotion Date,Working Hours Per Week,Manager Feedback,Disciplinary Issues,Certifications Attained,Absenteeism Rate,Last Performance Review Score,Projects Completed,Skills,Resignation Intentions,Training Attended,Overtime Hours,Distance from Office,Employment Type,Voluntary Exit,Employment Status,Layoff Status
67ad5eed-3052-418a-bcaa-1a7b27f517ab,Aarav Karpe,35,Male,Married,09-10-2010,Wipro,East India,8.206630517,Database Administrator,R&D,Bachelor's Degree,7.686790996,4,10,Asperiores cum.,1868000,0,No,02-04-2023,39,Commodi itaque ducimus expedita totam quo corrupti.,5,2,6.41,90,10,Travel agency manager,Yes,5,15,13.86,Part-time,No,Laid Off,Yes
ecafa922-ad22-4edb-8b33-ab6ed0b69478,Divit Bahri,53,Female,Married,24-08-2012,Wipro,East India,4.717219919,Network Engineer,R&D,Master's Degree,24.2390576,5,1,Veritatis quibusdam ipsum.,2741000,3,No,30-07-2022,40,Similique minus veritatis aut autem consequatur dolore.,1,1,4.25,90,10,Restaurant manager,Yes,4,35,17.61,Full-time,Yes,Employed,No
b8975a48-10d2-4b6d-898b-c71b453c4ab3,Yashvi Chaudhuri,55,Female,Married,18-03-2022,Wipro,North India,10.78243671,Network Engineer,Marketing,Master's Degree,18.22188543,4,1,Animi maxime aspernatur.,1232000,0,Yes,07-01-2022,35,Aspernatur tempore voluptas officiis rem.,1,4,0.98,84,9,"Engineer, materials",Yes,3,50,10.08,Contract,Yes,Laid Off,Yes
125c8796-e886-4aad-8b88-023b7937d3a5,Rasha Sinha,32,Female,Married,03-02-2012,Wipro,South India,6.085624836,Business Analyst,Operations,PhD,9.211738411,4,2,Voluptate minus distinctio.,2292000,1,No,23-08-2020,42,Quia nihil facere sed.,2,0,7.84,69,8,Dramatherapist,Yes,5,21,6.03,Contract,No,Laid Off,Yes
25ef500b-b4b3-462c-9e23-0909c47d0b0a,Vidur Lala,35,Female,Married,13-05-2023,Wipro,South India,14.39034515,Business Analyst,Operations,Diploma,26.62910979,3,5,Tempore quod.,2912000,1,Yes,26-05-2023,46,Repellendus optio expedita maiores.,1,4,8.29,69,1,Structural engineer,Yes,3,22,7.9,Full-time,No,Laid Off,No
963e5071-8843-45a4-890a-4c52b48e5957,Mamooty Chander,44,Male,Divorced,09-02-2011,Wipro,North India,10.63152982,Project Manager,Finance,Master's Degree,14.64208875,4,6,Blanditiis quo.,1709000,2,Yes,24-05-2021,36,Possimus delectus rem expedita.,0,1,9.61,72,6,Housing manager/officer,No,3,6,26.21,Part-time,No,Laid Off,No
b791ef32-65d8-4891-a74c-49da46f1ab1e,Miraya Karnik,26,Male,Single,31-05-2013,Wipro,South India,2.435232107,Software Engineer,R&D,Diploma,23.00403801,2,2,Maiores id.,1598000,2,Yes,21-10-2023,50,Eligendi sit nisi architecto explicabo.,0,4,6.48,67,8,Occupational psychologist,Yes,2,27,15.25,Part-time,No,Laid Off,Yes
59a19cce-fb25-4a01-9e68-8d6f83e91c4a,Sara Gade,29,Male,Single,10-02-2017,Wipro,South India,4.44777912,Data Analyst,Marketing,PhD,19.10985774,2,10,Quia tempore.,1382000,1,Yes,26-09-2022,36,Veritatis minima odio nostrum error sapiente aliquam.,4,4,6.26,64,3,"Engineer, petroleum",Yes,2,49,29.94,Full-time,Yes,Laid Off,No
0f42f61c-b96a-4b3c-8444-5fa7c6152033,Pranay Sarma,51,Male,Divorced,22-08-2022,Wipro,East India,9.710412909,HR Manager,R&D,PhD,4.541945255,2,9,Deserunt itaque.,1851000,2,No,01-09-2024,48,Voluptatibus laborum neque quis nostrum ipsam excepturi.,2,2,8.33,99,7,"Engineer, electrical",Yes,1,24,25,Part-time,Yes,Laid Off,No
72e977d4-c0d8-4f95-88fa-158e086ba492,Prerak Bansal,32,Female,Married,05-04-2017,Wipro,West India,14.22042671,Software Engineer,Marketing,Master's Degree,17.44016549,4,7,Non alias error sunt.,1329000,1,Yes,20-07-2021,41,Laboriosam vel eveniet eum in fugiat.,3,3,7,69,5,"Designer, fashion/clothing",Yes,1,31,14.45,Contract,No,Laid Off,No
2f821dad-fd93-4d0e-9e29-36a80bfac791,Eva Hegde,23,Female,Single,26-03-2017,Wipro,East India,13.17597371,HR Manager,R&D,Diploma,18.11490042,4,5,Atque natus quam.,1980000,0,Yes,17-03-2021,56,Ea perspiciatis corporis inventore eveniet est.,4,2,3.77,74,6,"Editor, film/video",No,4,12,15.44,Contract,No,Employed,No
0c3cc7f7-89d1-4f4e-a3f7-a1a35ab35986,Veer Seth,49,Male,Divorced,18-07-2020,Wipro,North India,7.365223451,Business Analyst,HR,Bachelor's Degree,1.854023462,5,4,Nostrum officia temporibus quod.,765000,1,No,14-04-2023,58,Aliquid atque maiores dolorum eveniet tenetur.,3,3,3.13,68,8,Public affairs consultant,No,0,34,1.39,Full-time,Yes,Laid Off,No
70186f21-e664-450d-9e15-dfbfa14338a4,Mamooty Savant,42,Female,Married,10-12-2013,Wipro,East India,3.03404163,Network Engineer,HR,Master's Degree,10.99529973,4,8,Quia possimus laudantium.,740000,1,No,18-09-2023,36,Est vitae doloremque delectus.,5,5,7.03,92,7,Health service manager,No,4,7,20.84,Full-time,No,Laid Off,Yes
cf79313f-8331-4fde-8ec1-1e5b87f1d9d4,Eva Bobal,29,Male,Married,03-09-2023,Wipro,East India,7.302049045,Network Engineer,Operations,Bachelor's Degree,10.44732365,4,7,Sapiente esse similique.,673000,3,Yes,30-03-2020,57,Ex voluptatem perferendis ea quis.,5,5,9.36,93,3,Automotive engineer,Yes,0,11,7.37,Contract,No,Employed,Yes
5605e226-dbdf-440d-859e-730f0020be54,Taimur Deshpande,56,Female,Divorced,07-10-2021,Wipro,South India,6.368334285,Project Manager,Operations,Master's Degree,1.337648681,4,1,Nesciunt iste.,1977000,2,Yes,22-10-2021,59,Voluptatem veniam dolores temporibus facere.,4,2,5.01,71,4,"Engineer, communications",No,5,47,18.62,Part-time,Yes,Employed,No
d5b75afb-1d6e-4a4f-a220-2628bb0778ee,Siya Divan,35,Female,Single,03-05-2016,Wipro,West India,10.02671644,Network Engineer,HR,Diploma,20.09513693,4,6,Nisi delectus inventore.,932000,3,No,09-04-2022,57,Nesciunt magnam tempore neque excepturi exercitationem ad.,1,0,9.82,94,5,"Education officer, museum",Yes,0,8,12.99,Contract,No,Laid Off,No
5374039f-c9d0-44fe-9485-722c66530417,Jayan Gour,54,Male,Single,20-03-2024,Wipro,East India,8.81646368,Data Analyst,R&D,Diploma,22.51662143,1,1,Beatae error.,376000,3,No,14-07-2022,41,Et molestias ad.,1,1,4.18,73,2,"Engineer, electrical",Yes,3,25,21.94,Part-time,Yes,Employed,Yes
90b6f1f8-e8d1-4408-8a74-9cb6f2e7b45f,Suhana Apte,35,Male,Married,20-01-2022,Wipro,West India,5.584197036,Network Engineer,R&D,Bachelor's Degree,23.73792509,3,6,Ratione non.,1357000,1,Yes,01-06-2021,55,Modi labore ratione laudantium atque magnam aliquam.,4,5,7.99,100,1,Community pharmacist,Yes,1,27,29.39,Part-time,Yes,Employed,Yes
6a82ba1e-3237-4456-b949-f89ea177d4ea,Kimaya Suresh,45,Female,Divorced,24-06-2024,Wipro,South India,13.53818709,Software Engineer,IT,PhD,18.21387733,1,2,Esse.,536000,2,Yes,31-08-2021,47,Assumenda reprehenderit fugit veritatis.,4,2,3.4,61,8,Transport planner,No,3,50,11.28,Full-time,Yes,Employed,No
527da57c-14ce-47b1-a6e0-52821da3138e,Charvi Tandon,51,Female,Divorced,11-09-2013,Wipro,West India,14.1760688,Software Engineer,Marketing,Diploma,25.24992888,1,5,Magnam cupiditate.,2401000,2,Yes,12-01-2024,43,Ea fugit dolor tenetur.,3,0,6.24,98,8,Clinical embryologist,Yes,3,30,22.49,Full-time,No,Laid Off,Yes
8694cb25-1106-4472-bc28-c6d860c2b686,Advik Sama,23,Female,Divorced,01-09-2023,Wipro,East India,3.9199445,Data Analyst,HR,Master's Degree,28.3221029,4,7,Aspernatur maxime veritatis.,922000,3,Yes,29-05-2024,47,Vero aperiam doloremque placeat voluptas.,0,4,0.13,97,10,Immunologist,No,3,11,22.78,Contract,Yes,Laid Off,No
e3b8bebd-fb4a-4540-ae8a-2b62b23ee6d5,Myra Balasubramanian,57,Female,Married,31-05-2021,Wipro,North India,13.16141894,Software Engineer,Finance,PhD,22.08944909,5,10,Animi suscipit fugit.,2023000,0,No,30-10-2022,54,Aperiam voluptatibus quae enim perspiciatis rem.,1,4,8.91,81,10,Actuary,Yes,1,7,11.24,Full-time,Yes,Employed,No
72816677-4569-4f93-bb17-15624a45e8b6,Riya Madan,39,Male,Divorced,04-12-2018,Wipro,East India,9.158138612,Data Analyst,Finance,Bachelor's Degree,12.73860068,4,9,Doloremque recusandae.,1394000,3,Yes,01-11-2021,60,Nulla est voluptatem id.,3,5,4.79,80,2,Accommodation manager,Yes,5,17,6.85,Contract,No,Laid Off,No
da3f48c5-fda4-4a4e-9883-6b067847ff23,Hunar Kala,55,Female,Divorced,22-12-2010,Wipro,East India,0.891965029,Database Administrator,R&D,Master's Degree,15.01328626,4,5,Omnis delectus.,912000,3,No,16-07-2023,52,Ipsum repellendus laudantium velit fuga deserunt.,0,0,2.15,79,4,Lobbyist,Yes,2,15,19.03,Part-time,No,Employed,Yes
0bfde656-3a62-4a1b-aa7e-bf537ae06eb0,Anya Iyengar,22,Female,Divorced,25-06-2015,Wipro,North India,11.12576961,Database Administrator,HR,Bachelor's Degree,6.970739556,1,10,Qui repudiandae.,426000,2,Yes,29-09-2023,35,Atque facere necessitatibus atque.,4,1,9.28,62,9,Jewellery designer,Yes,5,33,27.93,Contract,No,Laid Off,Yes
f4e53abc-7e92-44d7-831d-3dbc7085ef0c,Ayesha Gaba,41,Male,Divorced,12-07-2010,Wipro,West India,6.406764137,Data Analyst,Marketing,Bachelor's Degree,25.21757365,4,9,Corrupti minus enim voluptatum.,1500000,1,No,19-03-2021,58,Eius temporibus dignissimos tempora.,3,1,5.73,85,5,Tour manager,Yes,2,46,9.68,Contract,No,Laid Off,Yes
9edf5ba4-6063-4940-94de-7c30f9a4013c,Manjari Bhalla,34,Male,Married,16-04-2022,Wipro,West India,9.156653763,HR Manager,R&D,Master's Degree,21.7545065,5,2,Eveniet sint ipsum molestias.,2311000,1,No,21-07-2022,41,Aperiam delectus nostrum perferendis minima neque.,0,2,4.45,74,3,Economist,Yes,0,13,6.52,Part-time,Yes,Employed,No
9c2491ac-88df-49a5-b402-7640ec304992,Indranil Mannan,43,Male,Married,15-05-2017,Wipro,South India,4.93869924,Project Manager,Operations,Diploma,18.53710894,2,5,Sit ipsum.,1339000,0,Yes,12-04-2023,47,Quas laudantium voluptas ab quia quos quibusdam.,2,2,7.24,96,9,Chief Marketing Officer,No,1,0,15.39,Part-time,Yes,Laid Off,Yes
b34c5141-2b23-4d0b-a9dc-b3d48738bad4,Ira Hegde,40,Female,Single,03-02-2021,Wipro,South India,14.04947361,Project Manager,HR,Bachelor's Degree,14.73490846,1,9,At maxime praesentium.,1619000,1,No,15-06-2022,35,Quae molestiae pariatur libero officiis laborum laudantium.,0,2,3.54,88,6,Ambulance person,Yes,3,11,18.26,Contract,Yes,Employed,Yes
2aa9462b-835e-4b5a-ac23-0374d6c3f7c7,Dhanuk Chakrabarti,54,Female,Married,31-08-2020,Wipro,East India,10.94259771,Data Analyst,IT,Master's Degree,18.98191129,1,7,Repudiandae aut.,2540000,3,No,13-04-2020,51,Nesciunt aperiam facilis.,5,2,5.09,96,6,"Clinical scientist, histocompatibility and immunogenetics",No,4,22,8.16,Full-time,Yes,Employed,Yes
e3927372-2606-4696-81d3-392e9693c56c,Shlok Zacharia,27,Female,Single,13-03-2021,Wipro,South India,13.45831424,Data Analyst,IT,Diploma,11.35863167,3,7,Voluptate ducimus aspernatur.,2541000,3,No,26-10-2021,46,Fugiat enim maxime magnam minima.,5,4,7.64,60,1,Dancer,No,2,0,22.96,Contract,No,Employed,Yes
812048c1-7ff9-4e1e-85f3-7e459c54f0af,Ivana Kaul,48,Male,Divorced,09-09-2023,Wipro,North India,2.729606308,HR Manager,Finance,Bachelor's Degree,16.66816283,2,5,Maxime sapiente.,945000,0,No,11-08-2022,51,Enim quibusdam fugiat exercitationem.,5,3,8.76,63,9,Interpreter,Yes,5,33,26.43,Full-time,No,Employed,No
08f81072-b428-46c6-a5e3-7a2b989a05c8,Fateh Dutta,37,Female,Married,03-08-2011,Wipro,South India,7.98515494,Network Engineer,R&D,PhD,29.86105066,3,1,Recusandae eveniet.,2637000,3,Yes,23-07-2023,47,Dicta maxime maxime recusandae omnis illo.,4,1,7.84,92,2,"Therapist, music",No,5,16,28.99,Part-time,Yes,Employed,Yes
1becf148-44f6-4e1a-8315-0e3d7571d84e,Samar Chahal,31,Male,Single,24-06-2017,Wipro,South India,2.497129957,Database Administrator,Marketing,PhD,27.21840754,4,10,Recusandae rem aperiam.,1736000,2,Yes,02-02-2023,59,Accusantium ullam commodi dolor quasi ea.,4,3,8.38,72,10,Event organiser,Yes,1,31,28.12,Part-time,Yes,Laid Off,Yes
e5f4b2f7-d889-4a4b-9678-f62025b9427b,Gatik Dey,23,Female,Single,22-11-2012,Wipro,North India,13.99414783,Project Manager,Finance,Master's Degree,28.16785573,5,1,Nisi distinctio.,2188000,1,No,26-02-2024,51,Possimus expedita minus quia excepturi minus.,3,5,9.21,80,7,Seismic interpreter,No,1,50,28.72,Contract,No,Laid Off,Yes
5784e2e5-8b30-4517-8192-069c44be9dfb,Nitara Behl,27,Male,Single,19-05-2022,Wipro,West India,3.454026678,HR Manager,Operations,Diploma,15.38137249,2,3,Possimus fugit.,2004000,1,Yes,24-03-2024,44,Ipsa rerum occaecati.,0,0,6.4,69,4,"Social research officer, government",Yes,0,25,1.6,Full-time,No,Employed,No
10b8cd3e-c391-440c-b455-fa43c01a8497,Riaan Kanda,46,Female,Married,08-05-2013,Wipro,East India,10.30023003,Project Manager,Operations,Master's Degree,16.17516949,5,3,Quaerat blanditiis quas.,1668000,1,No,17-10-2021,37,Eveniet corporis earum iure.,2,5,1.73,61,5,"Engineer, technical sales",No,5,35,3.85,Full-time,Yes,Laid Off,Yes
850ba1f3-83f6-471b-8c81-12d51034f65c,Nirvi Iyengar,22,Female,Divorced,08-07-2021,Wipro,South India,12.55808239,Software Engineer,IT,PhD,19.40671983,5,6,Consectetur cum nemo placeat.,675000,2,Yes,26-04-2022,54,Veritatis voluptas fugiat ducimus tempore.,1,4,8.32,96,10,Dance movement psychotherapist,Yes,1,36,29.45,Full-time,No,Employed,No
6da3d340-f926-4c47-ab08-c1b5620fc259,Kavya Krishnamurthy,31,Male,Divorced,15-04-2016,Wipro,North India,0.970231867,Data Analyst,HR,Diploma,8.311634369,4,4,Dolorem tempora.,1101000,3,No,17-06-2024,35,Illum numquam consequatur sed illum ab repudiandae harum.,5,1,3.43,70,8,Psychiatric nurse,Yes,5,31,20.77,Full-time,No,Laid Off,Yes
8d4e7319-08a4-47e0-9faa-041a9a1e3fd9,Faiyaz Batra,53,Male,Single,22-03-2013,Wipro,West India,13.93945507,Data Analyst,HR,PhD,4.095958728,5,9,Facilis numquam in.,2472000,0,No,24-07-2022,50,Cumque fugit ipsum corporis.,5,0,2.57,87,1,Barista,No,2,34,26.73,Contract,No,Laid Off,Yes
846011fc-c047-48cd-9c85-b96a70b2203f,Samar Sinha,57,Female,Divorced,16-02-2014,Wipro,South India,12.07096953,Software Engineer,Operations,Master's Degree,14.36950325,5,3,Ipsum ipsum.,2161000,2,No,15-04-2022,53,Sit in modi delectus id occaecati.,3,1,6.74,100,10,Dispensing optician,No,0,19,12.41,Full-time,Yes,Laid Off,Yes
b3b0f377-50d7-4eeb-ae1e-f4c9eac9b78e,Parinaaz Acharya,23,Female,Married,15-06-2021,Wipro,West India,8.03955772,HR Manager,R&D,Diploma,17.29421561,5,2,Saepe reprehenderit.,1827000,2,Yes,18-01-2022,53,Totam in suscipit illum optio quae.,4,4,4.07,70,7,Senior tax professional/tax inspector,Yes,3,26,2.01,Contract,Yes,Employed,No
e241a6b7-08c6-4b29-a459-2bd8e68771c8,Jayant Sani,27,Male,Single,10-04-2018,Wipro,West India,4.134937528,Business Analyst,Marketing,PhD,2.016908521,4,9,Perferendis unde ad.,2238000,3,Yes,28-02-2023,57,Provident neque ipsa repellendus aspernatur voluptatum.,3,1,3.35,87,3,Sub,Yes,4,15,27.9,Contract,No,Laid Off,No
7d5848a6-ced2-4846-99df-2b5044d81f4b,Hazel Tailor,25,Female,Married,30-11-2015,Wipro,East India,4.203512311,Data Analyst,R&D,Bachelor's Degree,25.0232857,5,10,Repellendus ipsam.,2370000,1,Yes,09-03-2024,52,Consequatur quaerat quia nam quia.,0,1,4.74,63,6,Equality and diversity officer,No,4,2,7.35,Full-time,No,Employed,Yes
1450c102-9790-407d-93e4-033b5d9757d7,Gatik Bandi,47,Male,Divorced,29-02-2024,Wipro,North India,7.510658745,Business Analyst,IT,PhD,3.157431474,1,3,Harum saepe.,470000,2,Yes,24-08-2021,54,Aperiam maiores odio error eligendi.,0,0,5.91,83,7,Sports administrator,No,5,4,6.18,Part-time,No,Employed,No
7c3ada58-aac6-4a0f-b567-b44400233789,Dhanush Malhotra,40,Male,Single,09-11-2022,Wipro,South India,11.92739283,Project Manager,HR,PhD,21.59652266,2,2,Maxime accusamus fugiat.,962000,0,Yes,21-01-2023,38,Animi unde natus tempore earum veniam tempora.,0,2,9.77,77,2,Insurance underwriter,Yes,0,37,29.75,Full-time,Yes,Employed,No
8cad660b-4158-4fda-9a62-f2cafb49f024,Priyansh Gala,26,Female,Single,23-06-2022,Wipro,West India,13.65641705,Business Analyst,Finance,PhD,7.757508421,3,4,Dolores voluptatibus nihil.,2313000,0,No,21-04-2022,35,Deserunt quia eum facilis sint sapiente.,2,1,3.65,62,8,"Development worker, community",No,3,47,17.8,Contract,No,Laid Off,Yes
ef43cbae-5dd7-4006-9632-9da713cb6af2,Divyansh Garde,58,Female,Single,14-01-2018,Wipro,East India,13.33596263,Software Engineer,HR,Master's Degree,17.64622167,5,4,A ducimus.,2803000,3,No,25-02-2021,48,Incidunt corporis dignissimos officia ab modi.,5,3,6.65,61,8,"Surveyor, land/geomatics",No,5,23,29.63,Part-time,Yes,Laid Off,No
70b52c0e-3ca8-45c6-8374-82aa5b34b97c,Jivin Sem,27,Female,Married,03-11-2009,Wipro,North India,6.413280728,Data Analyst,IT,Master's Degree,22.79386748,3,5,Repellendus in modi rem.,1047000,3,No,02-11-2020,50,Nisi velit exercitationem odio rem voluptatibus quisquam.,4,1,8.15,100,7,"Designer, ceramics/pottery",Yes,0,45,21,Part-time,Yes,Laid Off,No
f67b0ea4-9754-4324-8da8-848f5bee92c7,Neysa Loyal,34,Female,Married,20-02-2016,Wipro,North India,2.650748708,Business Analyst,R&D,Bachelor's Degree,27.07381052,1,6,Doloribus assumenda.,2948000,2,Yes,06-08-2020,55,Nulla iusto labore aperiam rem temporibus minus.,0,3,4.1,80,6,"Merchandiser, retail",Yes,0,28,5.65,Contract,No,Employed,No
3548dc4f-0e11-4fe9-9e28-a9acffda40d6,Shamik Saraf,54,Female,Married,03-04-2016,Wipro,West India,4.487639256,Network Engineer,IT,Bachelor's Degree,26.14513057,1,7,Unde magnam vitae.,2392000,0,No,15-11-2023,36,Atque fugit corrupti fuga deleniti repudiandae reprehenderit.,5,1,9.71,96,2,Maintenance engineer,No,2,4,24.14,Contract,No,Laid Off,Yes
f68ca86e-5f6d-4875-ad5a-c1bac8ee8181,Damini Manne,35,Female,Divorced,12-04-2018,Wipro,North India,6.80934387,Business Analyst,Marketing,Diploma,24.14918065,2,8,Ad modi.,2411000,3,No,24-10-2020,59,Praesentium voluptates magni sunt.,3,1,2.73,73,1,"Teacher, music",No,0,28,24.71,Part-time,Yes,Employed,Yes
17d34acd-12df-4979-aa40-35aef9023b41,Shaan Mander,32,Female,Single,04-01-2016,Wipro,East India,8.065734951,Software Engineer,Finance,Master's Degree,29.53606834,5,8,Quidem facilis.,509000,0,Yes,22-02-2022,51,Accusantium blanditiis perferendis deleniti molestias consequatur.,0,2,7.19,97,10,Commissioning editor,No,1,26,2.99,Part-time,Yes,Employed,Yes
4e466a1d-8904-4059-8ae6-f4c86263bc29,Myra Ben,42,Female,Divorced,04-10-2021,Wipro,East India,7.661257689,Database Administrator,Operations,Master's Degree,15.71713505,5,1,Dicta accusamus corrupti.,306000,2,No,02-12-2019,40,Quam ducimus quia voluptates temporibus asperiores dolorum.,5,5,8.53,84,10,Textile designer,Yes,2,35,17.29,Full-time,No,Laid Off,Yes
5808837d-9b72-4106-8c45-37234e032fda,Advika Reddy,31,Female,Single,30-05-2010,Wipro,West India,3.072099648,Software Engineer,IT,PhD,18.94950271,2,1,Itaque voluptate.,1891000,0,No,15-12-2019,51,Labore enim voluptates quam exercitationem.,3,4,9.36,88,8,Clinical biochemist,No,1,13,26.04,Part-time,No,Employed,No
a94854ab-65de-4b18-bdeb-c7448e514f98,Mehul Tara,49,Male,Single,22-09-2024,Wipro,South India,12.95802698,Project Manager,HR,Bachelor's Degree,11.41824647,4,1,Debitis odit fuga exercitationem.,2304000,2,Yes,04-07-2020,42,Quae adipisci voluptatem delectus veritatis pariatur dolore.,1,4,9.43,65,1,Osteopath,Yes,4,48,5.49,Contract,No,Employed,No
687e7859-d70d-484e-8dba-5aa5de94553d,Anvi Garde,60,Female,Divorced,25-04-2021,Wipro,East India,2.406584497,Business Analyst,Finance,Master's Degree,20.70771107,1,2,Vel.,753000,0,No,08-05-2021,56,Consectetur dolorem delectus qui ipsa ea.,4,2,4.38,97,8,Engineering geologist,Yes,1,36,26.94,Full-time,Yes,Employed,No
86f42ceb-e41c-417f-b59c-660a6bd35936,Aradhya Raja,55,Male,Married,24-10-2012,Wipro,South India,1.831819386,Business Analyst,IT,Master's Degree,18.59346922,1,4,Necessitatibus ipsam repudiandae.,1969000,3,No,27-08-2023,36,Ipsum sint sapiente labore.,5,2,9.56,65,2,"Therapist, occupational",No,0,4,14.27,Contract,No,Employed,No
07bd8677-a4bd-48b8-86e0-4fc8663c391c,Dharmajan Chaudry,38,Female,Single,19-02-2022,Wipro,West India,6.812244137,Database Administrator,IT,PhD,7.946049813,5,2,Neque est illo.,2412000,3,Yes,04-02-2022,48,Neque quod necessitatibus similique odit cupiditate ex.,5,1,2.53,84,4,"Accountant, chartered public finance",No,5,31,12.06,Part-time,Yes,Laid Off,No
96689041-0671-48c1-abc4-3636bf40854f,Indrans Bhatti,30,Female,Divorced,04-08-2011,Wipro,East India,6.251314996,Business Analyst,Operations,Diploma,8.937838296,1,8,Explicabo ut at recusandae.,2731000,1,Yes,01-02-2020,37,Placeat voluptate vero numquam.,3,1,5.83,89,7,"Psychologist, clinical",No,2,35,20.45,Contract,No,Laid Off,No
1193e76e-527e-495b-b602-abe2a61401d4,Rohan Zacharia,34,Male,Divorced,09-07-2017,Wipro,South India,6.805531394,Software Engineer,IT,Master's Degree,23.26798706,5,3,Odio corrupti sunt.,1267000,1,Yes,16-04-2021,45,Nam molestias quia commodi perspiciatis consequuntur.,2,3,1.47,77,8,Banker,No,2,12,26.17,Part-time,No,Employed,Yes
dffa6c77-e54a-4318-9775-81163c6f3196,Jayan Golla,35,Female,Married,14-11-2016,Wipro,West India,4.371886543,Database Administrator,Marketing,PhD,9.877799433,2,2,Eveniet consectetur in.,2005000,1,Yes,09-10-2019,45,Nobis similique aliquam repellendus quaerat libero consequuntur.,2,5,6.98,70,6,Sports therapist,Yes,4,12,9.25,Part-time,Yes,Employed,Yes
05582ddd-8bde-4d04-bc85-0be3dd51842a,Yashvi Rattan,28,Male,Divorced,25-06-2017,Wipro,West India,13.05965167,Network Engineer,Finance,PhD,28.77258534,4,3,Perferendis sit.,2170000,2,No,12-06-2020,43,Ea iure officiis sapiente cum alias harum nihil.,3,2,4,94,7,"Production assistant, radio",No,5,34,13.89,Full-time,No,Laid Off,Yes
012f05ee-1aed-4035-a524-578ddc477d56,Vihaan Agate,36,Female,Married,23-08-2010,Wipro,North India,4.628341548,Software Engineer,Finance,Diploma,1.799194308,4,3,Voluptatem ducimus nam.,1042000,0,No,07-03-2024,53,Dolorem fugit consectetur dolorem ut sint maxime.,1,5,6.32,68,9,English as a foreign language teacher,No,4,35,6.48,Full-time,Yes,Employed,Yes
df1f591a-048c-4e3a-8e59-d30e8f9c7b66,Trisha Sagar,40,Male,Married,13-07-2017,Wipro,South India,0.61608761,Network Engineer,R&D,Diploma,11.96480222,5,10,Eius.,2742000,2,Yes,23-12-2019,38,Consectetur doloremque porro doloremque animi pariatur nemo.,3,4,8.36,68,6,"Administrator, sports",No,1,34,11.2,Contract,No,Employed,No
3083fca0-0df1-4bf1-bd2b-ccca00bbe79d,Kartik Sarraf,42,Male,Married,19-01-2021,Wipro,East India,2.712423421,Project Manager,Marketing,Master's Degree,15.17703982,1,7,Nobis dolorem.,1176000,1,Yes,08-08-2022,50,Maiores non ab ad iste libero consequatur.,1,2,9.13,73,2,Tourism officer,No,1,27,6.28,Part-time,No,Employed,Yes
0ba930d1-e58d-4141-9f23-abdd49db1cef,Vidur Arya,43,Female,Single,18-05-2017,Wipro,North India,14.48763324,Network Engineer,IT,PhD,11.19906527,2,8,Officia.,704000,1,Yes,24-02-2024,44,Ipsa quaerat dolorum fugiat magnam.,4,5,3.99,96,4,Chemical engineer,Yes,2,30,10.08,Contract,Yes,Employed,No
7a942a9b-ef3c-43f3-9a15-bbbba7514b32,Yasmin Dutt,33,Female,Married,04-07-2013,Wipro,West India,14.62420659,Project Manager,Finance,Master's Degree,16.51282032,1,9,Rem quam.,1555000,0,Yes,25-08-2020,38,Explicabo ratione ea voluptates optio nam deleniti accusantium.,1,0,7.75,98,9,"Surveyor, mining",Yes,3,7,9.5,Full-time,Yes,Laid Off,No
c10210c0-0f2e-48ce-a9e2-9ef1bd6702b5,Akarsh Srivastava,57,Male,Single,21-01-2013,Wipro,North India,12.90277293,Software Engineer,Operations,Diploma,3.246421337,4,9,Ipsa esse.,2576000,0,Yes,15-03-2024,47,Asperiores rerum dolores vel.,2,0,0.17,75,6,"Education officer, community",Yes,4,13,8.26,Part-time,Yes,Employed,Yes
12ca1873-a57d-4acf-b19e-947d473ba210,Anahita Aggarwal,41,Male,Divorced,18-07-2014,Wipro,North India,1.724224064,Data Analyst,Finance,Master's Degree,29.51491856,3,2,Sunt aliquam alias.,1830000,3,No,08-01-2022,51,Aliquam incidunt ipsam hic eveniet ducimus vitae.,2,4,5.85,78,2,"Editor, commissioning",Yes,2,17,11.91,Part-time,Yes,Employed,No
a1c5d360-f6bd-4c8c-a461-7aa5619e9243,Sahil Tiwari,23,Male,Married,10-10-2016,Wipro,East India,4.369047397,Project Manager,Operations,PhD,24.69893849,3,3,Incidunt in reprehenderit.,2695000,0,Yes,03-10-2022,49,Deserunt et similique molestiae esse.,4,1,8.45,90,1,"Therapist, horticultural",No,4,43,19.72,Contract,Yes,Employed,Yes
35694869-bdf4-41bc-bc9f-a93dcc0d16f4,Nirvaan Taneja,59,Male,Divorced,31-03-2023,Wipro,South India,13.17781417,Database Administrator,HR,Master's Degree,27.93420983,4,9,Aut quibusdam praesentium.,758000,3,No,04-04-2023,53,Excepturi inventore facere itaque perferendis.,1,1,9.77,84,4,Chartered public finance accountant,Yes,3,42,5.58,Part-time,Yes,Laid Off,No
